job_id,skill,importance,skill_norm
210,Spanish,language,spanish
210,Horario flexible,benefit,horario flexible
210,Jornada intensiva los viernes y en verano,benefit,jornada intensiva los viernes y en verano
210,Modalidad híbrida: 2 días de teletrabajo a la semana,benefit,modalidad híbrida: 2 días de teletrabajo a la semana
210,"Compensación por teletrabajo (gastos de luz, internet, etc.)",benefit,"compensación por teletrabajo (gastos de luz, internet, etc.)"
210,Formación continua,benefit,formación continua
210,Permisos ampliados,benefit,permisos ampliados
210,Entorno saludable,benefit,entorno saludable
210,Salario competitivo,benefit,salario competitivo
210,Retribución flexible,benefit,retribución flexible
211,Docker,must,docker
211,Kubernetes,must,kubernetes
211,AWS,must,aws
211,Azure,must,azure
211,GCP,must,gcp
211,Jenkins,must,jenkins
211,GitHub Actions,must,github actions
211,GitLab CI,must,gitlab ci
211,MLflow,must,mlflow
211,Kubeflow,must,kubeflow
211,SageMaker,must,sagemaker
211,Vertex AI,must,vertex ai
211,Python,must,python
211,Bash,must,bash
211,AWS DevOps Engineer certification,nice,aws devops engineer certification
211,Azure DevOps certification,nice,azure devops certification
211,Google Cloud DevOps certification,nice,google cloud devops certification
211,GenAI,nice,genai
211,LLMs,nice,llms
211,Diffusion models,nice,diffusion models
211,Regulated finance sector knowledge,nice,regulated finance sector knowledge
211,Open-source contributions,nice,open-source contributions
211,Community leadership,nice,community leadership
211,Go,nice,go
211,Python,tech_stack,python
211,Bash,tech_stack,bash
211,Docker,tech_stack,docker
211,Kubernetes,tech_stack,kubernetes
211,AWS,tech_stack,aws
211,Azure,tech_stack,azure
211,GCP,tech_stack,gcp
211,Terraform,tech_stack,terraform
211,CloudFormation,tech_stack,cloudformation
211,Pulumi,tech_stack,pulumi
211,Jenkins,tech_stack,jenkins
211,GitHub Actions,tech_stack,github actions
211,GitLab CI,tech_stack,gitlab ci
211,MLflow,tech_stack,mlflow
211,Kubeflow,tech_stack,kubeflow
211,SageMaker,tech_stack,sagemaker
211,Vertex AI,tech_stack,vertex ai
211,Prometheus,tech_stack,prometheus
211,Grafana,tech_stack,grafana
211,ELK,tech_stack,elk
211,Datadog,tech_stack,datadog
211,teamwork,soft_skill,teamwork
211,agile development,soft_skill,agile development
211,continuous delivery focus,soft_skill,continuous delivery focus
211,ownership,soft_skill,ownership
211,problem solving,soft_skill,problem solving
211,clear communication,soft_skill,clear communication
211,English (B2+),language,english (b2+)
212,GraphRAG,must,graphrag
212,Modelado de grafos de conocimiento,must,modelado de grafos de conocimiento
212,Diseño de ontologías,must,diseño de ontologías
212,Taxonomías,must,taxonomías
212,Neo4j,must,neo4j
212,AWS Neptune,must,aws neptune
212,Cosmos DB,must,cosmos db
212,ETL,must,etl
212,ELT,must,elt
212,Procesamiento de datos estructurados,must,procesamiento de datos estructurados
212,Procesamiento de datos no estructurados,must,procesamiento de datos no estructurados
212,Extracción de entidades con LLMs,must,extracción de entidades con llms
212,Extracción de relaciones con LLMs,must,extracción de relaciones con llms
212,Cypher,must,cypher
212,Gremlin,must,gremlin
212,SPARQL,must,sparql
212,Optimización de rendimiento,must,optimización de rendimiento
212,LangChain,must,langchain
212,LlamaIndex,must,llamaindex
212,LangGraph,must,langgraph
212,Trabajo colaborativo con equipos de IA y Data,must,trabajo colaborativo con equipos de ia y data
212,Neo4j,tech_stack,neo4j
212,AWS Neptune,tech_stack,aws neptune
212,Cosmos DB,tech_stack,cosmos db
212,Cypher,tech_stack,cypher
212,Gremlin,tech_stack,gremlin
212,SPARQL,tech_stack,sparql
212,LangChain,tech_stack,langchain
212,LlamaIndex,tech_stack,llamaindex
212,LangGraph,tech_stack,langgraph
212,GraphRAG,tech_stack,graphrag
212,Innovación,soft_skill,innovación
212,Compromiso,soft_skill,compromiso
212,Proactividad,soft_skill,proactividad
212,Trabajo en equipo,soft_skill,trabajo en equipo
212,English,language,english
213,Python,must,python
213,Machine Learning libraries,must,machine learning libraries
213,LLMs,must,llms
213,Intelligent agents,must,intelligent agents
213,Cloud services,must,cloud services
213,Data architecture,must,data architecture
213,Microsoft Power Platform,nice,microsoft power platform
213,RPA,nice,rpa
213,Python,tech_stack,python
213,Machine Learning libraries,tech_stack,machine learning libraries
213,LLMs,tech_stack,llms
213,Cloud services,tech_stack,cloud services
213,Analytical thinking,soft_skill,analytical thinking
213,Result orientation,soft_skill,result orientation
213,Complex problem solving,soft_skill,complex problem solving
213,Clear communication,soft_skill,clear communication
213,Creativity,soft_skill,creativity
213,Innovation,soft_skill,innovation
213,Continuous improvement mindset,soft_skill,continuous improvement mindset
213,Continuous learning,soft_skill,continuous learning
213,Collaboration,soft_skill,collaboration
213,Inclusive leadership,soft_skill,inclusive leadership
213,Teamwork,soft_skill,teamwork
213,Proactivity,soft_skill,proactivity
213,Autonomy,soft_skill,autonomy
213,Strategic vision,soft_skill,strategic vision
213,Ethical responsibility,soft_skill,ethical responsibility
213,Innovative digital projects with direct impact,benefit,innovative digital projects with direct impact
213,"Collaborative, creative and diverse work environment",benefit,"collaborative, creative and diverse work environment"
213,Continuous development and learning plan,benefit,continuous development and learning plan
213,Access to specialized training and certifications,benefit,access to specialized training and certifications
213,"Commitment to equity, diversity and inclusion",benefit,"commitment to equity, diversity and inclusion"
214,negociación,must,negociación
214,cierre de ventas,must,cierre de ventas
214,proactivo,must,proactivo
214,autónomo,must,autónomo
214,orientado a resultados,must,orientado a resultados
214,interés en IA,must,interés en ia
214,proactivo,soft_skill,proactivo
214,orientado a resultados,soft_skill,orientado a resultados
214,negociación,soft_skill,negociación
214,cierre de ventas,soft_skill,cierre de ventas
214,comisiones atractivas,benefit,comisiones atractivas
214,exclusividad provincial,benefit,exclusividad provincial
214,soporte técnico y comercial,benefit,soporte técnico y comercial
214,oportunidad de crecimiento en IA,benefit,oportunidad de crecimiento en ia
215,Negociación,must,negociación
215,Cierre de ventas,must,cierre de ventas
215,Ventas B2B,must,ventas b2b
215,Proactividad,must,proactividad
215,Orientación a resultados,must,orientación a resultados
215,Conocimiento del sector sanitario,nice,conocimiento del sector sanitario
215,Interés en inteligencia artificial,nice,interés en inteligencia artificial
215,Comunicación,soft_skill,comunicación
215,Trabajo en equipo,soft_skill,trabajo en equipo
215,Gestión del tiempo,soft_skill,gestión del tiempo
215,Comisiones altas,benefit,comisiones altas
215,Soporte técnico y comercial,benefit,soporte técnico y comercial
215,Exclusividad provincial,benefit,exclusividad provincial
215,Colaboración a largo plazo,benefit,colaboración a largo plazo
216,Product Management,must,product management
216,Project Management,must,project management
216,Data Science,must,data science
216,Machine Learning,must,machine learning
216,Generative AI,must,generative ai
216,"Agile (Scrum, Kanban)",must,"agile (scrum, kanban)"
216,Jira,must,jira
216,Confluence,must,confluence
216,Communication,must,communication
216,Collaboration,must,collaboration
216,Analytical Thinking,must,analytical thinking
216,Trustworthy AI,must,trustworthy ai
216,AI Act Knowledge,must,ai act knowledge
216,Jira,tech_stack,jira
216,Confluence,tech_stack,confluence
216,Proactivity,soft_skill,proactivity
216,Autonomy,soft_skill,autonomy
216,Curiosity,soft_skill,curiosity
216,Stakeholder Alignment,soft_skill,stakeholder alignment
216,Influence,soft_skill,influence
216,Base Salary,benefit,base salary
216,Annual Bonus (Short-Term Incentive plan),benefit,annual bonus (short-term incentive plan)
216,Work From Anywhere (up to 20 days per year),benefit,work from anywhere (up to 20 days per year)
216,24/7 Employee Assistance Program,benefit,24/7 employee assistance program
217,IA,must,ia
217,Machine Learning,must,machine learning
217,SEO,must,seo
217,SaaS,must,saas
217,desarrollo web,must,desarrollo web
217,desarrollo móvil multiplataforma,must,desarrollo móvil multiplataforma
217,Trabajo autónomo,soft_skill,trabajo autónomo
217,Visión de producto,soft_skill,visión de producto
217,Mentalidad startup,soft_skill,mentalidad startup
217,Liderazgo,soft_skill,liderazgo
217,20% equity como socio tecnológico principal,benefit,20% equity como socio tecnológico principal
217,20% de los ingresos Premium (pago diferido),benefit,20% de los ingresos premium (pago diferido)
217,Participación en futuras rondas y escalado internacional,benefit,participación en futuras rondas y escalado internacional
218,AI,must,ai
218,Machine Learning,must,machine learning
218,SEO,must,seo
218,SaaS,must,saas
218,Web Development,must,web development
218,Mobile Development,must,mobile development
218,Cross-platform Development,must,cross-platform development
218,Leadership,must,leadership
218,Autonomous work,soft_skill,autonomous work
218,Product vision,soft_skill,product vision
218,Startup mindset,soft_skill,startup mindset
218,Leadership,soft_skill,leadership
218,20% equity,benefit,20% equity
218,20% of Premium revenue (deferred payment),benefit,20% of premium revenue (deferred payment)
218,Participation in future funding rounds,benefit,participation in future funding rounds
219,Python,must,python
219,API development,must,api development
219,Automation,must,automation
219,n8n,must,n8n
219,Make,must,make
219,Integromat,must,integromat
219,Zapier,must,zapier
219,Voice AI integration,must,voice ai integration
219,OpenAI API,must,openai api
219,ElevenLabs,must,elevenlabs
219,Twilio,must,twilio
219,MySQL,must,mysql
219,PostgreSQL,must,postgresql
219,Airtable,must,airtable
219,Node.js,nice,node.js
219,JavaScript,nice,javascript
219,CRM integration,nice,crm integration
219,Startup experience,nice,startup experience
219,SaaS,nice,saas
219,Python,tech_stack,python
219,n8n,tech_stack,n8n
219,Make,tech_stack,make
219,Integromat,tech_stack,integromat
219,Zapier,tech_stack,zapier
219,OpenAI,tech_stack,openai
219,ElevenLabs,tech_stack,elevenlabs
219,Whisper,tech_stack,whisper
219,Twilio,tech_stack,twilio
219,Asterisk,tech_stack,asterisk
219,MySQL,tech_stack,mysql
219,PostgreSQL,tech_stack,postgresql
219,Airtable,tech_stack,airtable
219,Node.js,tech_stack,node.js
219,JavaScript,tech_stack,javascript
219,Collaboration,soft_skill,collaboration
219,Creativity,soft_skill,creativity
219,Flexibility,soft_skill,flexibility
219,Problem solving,soft_skill,problem solving
219,Innovation,soft_skill,innovation
219,Spanish,language,spanish
219,Flexibilidad horaria,benefit,flexibilidad horaria
219,Entorno creativo,benefit,entorno creativo
219,Colaboración a largo plazo,benefit,colaboración a largo plazo
219,Crecimiento dentro del equipo,benefit,crecimiento dentro del equipo
220,Inglés fluido (B2-C1),must,inglés fluido (b2-c1)
220,Organización,must,organización
220,Comunicación,must,comunicación
220,Trabajo en equipo,must,trabajo en equipo
220,Google Workspace,must,google workspace
220,CRM,must,crm
220,Excel,must,excel
220,Emprendimiento,nice,emprendimiento
220,Consultoría,nice,consultoría
220,Marketing,nice,marketing
220,Gestión,nice,gestión
220,Automatización,nice,automatización
220,Inteligencia Artificial,nice,inteligencia artificial
220,Sector inmobiliario,nice,sector inmobiliario
220,Proactividad,soft_skill,proactividad
220,Organización,soft_skill,organización
220,Comunicación,soft_skill,comunicación
220,Trabajo en equipo,soft_skill,trabajo en equipo
220,Aprendizaje rápido,soft_skill,aprendizaje rápido
220,Inglés (B2-C1),language,inglés (b2-c1)
220,"Formación continua en project management, ventas y herramientas digitales",benefit,"formación continua en project management, ventas y herramientas digitales"
220,Mentoring directo del equipo fundador,benefit,mentoring directo del equipo fundador
220,Posibilidad de incorporación tras prácticas,benefit,posibilidad de incorporación tras prácticas
220,Horario de mañanas,benefit,horario de mañanas
220,Modalidad híbrida,benefit,modalidad híbrida
220,Ayuda económica de 500€ netos mensuales,benefit,ayuda económica de 500€ netos mensuales
221,Python,must,python
221,SQL Server,must,sql server
221,Angular,must,angular
221,React,must,react
221,REST APIs,must,rest apis
221,GraphQL,must,graphql
221,WebHooks,must,webhooks
221,ETL,must,etl
221,Git,must,git
221,Testing,must,testing
221,CI/CD,must,ci/cd
221,Clean code,must,clean code
221,.NET C#,nice,.net c#
221,Blazor,nice,blazor
221,ERP integration,nice,erp integration
221,E‑commerce integration,nice,e‑commerce integration
221,Marketplace integration,nice,marketplace integration
221,Machine Learning,nice,machine learning
221,Forecasting,nice,forecasting
221,Classification,nice,classification
221,Computer vision,nice,computer vision
221,NLP,nice,nlp
221,Airflow,nice,airflow
221,Data orchestration,nice,data orchestration
221,Message queues,nice,message queues
221,Cloud deployment,nice,cloud deployment
